,CaseOrder,Customer_id,Interaction,UID,Children,Age,Income,Gender,Churn,Outage_sec_perweek,Yearly_equip_failure,MonthlyCharge,Bandwidth_GB_Year,gender_dummy,churn_dummy,Intercept
9444,9445,K917356,c85bdca6-02d8-4151-9851-a6dd2e2e317c,cf6936aacc1f839f48d2015112b55efb,2,35,115029.8,Male,Yes,10.15194,1,235.1591,3729.770527,0,1,1
9445,9446,E386213,1bb4acbd-1549-414c-91e7-9661702ef437,e22670f9620dbbb777c4deb9df1f1443,0,20,47168.82,Male,No,13.36237,0,192.4705,6280.352244,0,0,1
9446,9447,E450349,0fd67f46-0b1d-4287-8306-5aa5210dec7e,a30cabf5f654fdc2d87d537a002cbb2a,2,35,22751.38,Female,No,8.301608,1,255.1417,6572.01585,1,0,1
9447,9448,O70963,9952f0b0-be1e-4d51-9d86-206b119ea125,9a7d261678f0fbbfc39c41dae3418fee,1,40,74781.03,Male,No,13.20603,0,127.482,6053.109934,0,0,1
9448,9449,X87865,d429e8b9-15b5-4f20-88b4-f0bef7fc66b6,2563b670bef6f1a6cea7d267bd1ba353,0,62,78317.27,Female,No,14.3882,1,137.5165,5572.501755,1,0,1
9449,9450,T390187,e8043b53-ccec-4adc-beba-13bd1ce105dd,fcd6ec9b13645fe03d20921e03a5988c,4,21,32855.71,Female,No,5.325493,0,187.6422,5829.765326,1,0,1
9450,9451,R703450,a92efc89-26f5-4733-9751-86f55ada62ae,86685846ba481d636a81344eabcc0904,0,78,18050.48,Male,No,11.77623,0,137.4392,5473.614497,0,0,1
9451,9452,P845623,318df160-34df-4930-8773-34cd3b06e155,cf476cea4f38ba26c0f961c96a0a4bea,1,22,73017.82,Male,No,5.545685,0,114.9976,5574.461345,0,0,1
9452,9453,G861521,53481442-a115-4ea3-b976-e5cfd31fe2d9,dabfff99e0e73fec4e1c362154436f25,0,63,105644.8,Male,No,7.87678,0,179.9794,4622.488998,0,0,1
9453,9454,Z409213,ba708fa2-d446-4c1f-be78-e8c4b4d537ff,6f9ea8f143e2d124634d474e3bd7dada,3,24,88325.38,Female,No,11.11017,1,204.961,6436.529978,1,0,1
9454,9455,I542093,e8b230ed-5d84-48a9-8d77-3d023be95422,c12b2eccbc7e006fe4d84f9652368e49,4,52,49513.67,Male,No,11.32677,0,149.9447,4958.675342,0,0,1
9455,9456,V598235,7862c927-3f1f-4062-a197-71dc2e34bd38,ce0ab79ada29171463680ae0cf651955,5,49,54592.6,Female,No,12.16623,0,252.6378,5468.30764,1,0,1
9456,9457,Y998673,63aef03f-f514-4013-aa82-e07bb92c1324,61f490408e61e1c062200bdf7cedb77a,2,61,78187.08,Male,No,4.617674,0,222.6281,4847.023011,0,0,1
9457,9458,X542220,e57555b3-6f38-42e3-a4d0-cd429ecc1db2,f0da2e2bff6d3b568b39be654608b433,1,49,3780.35,Female,No,7.332892,1,152.509,6081.602554,1,0,1
9458,9459,R962213,1a5e4c2e-9748-4293-b5f0-5e4b3bdf74b3,40e130504ff52bf4000d3cd7871ae91d,3,67,29281.6,Female,No,9.893011,0,194.9882,4908.377893,1,0,1
9459,9460,M750817,66466fe8-ece8-4460-9fa7-7cfc6d4cce59,c8e05878982b2019a235d7316fb4db61,2,24,14692.76,Female,No,8.590983,0,160.0013,5198.878568,1,0,1
9460,9461,P209261,e474a28d-1ca7-4fe9-8d4d-4c937fff3187,694617e328960b323eedadebf9eb2b22,0,48,13948.3,Male,No,15.89345,0,134.9801,4941.36404,0,0,1
9461,9462,T726800,ab213970-5257-496c-b2a9-475babd73165,9363a4fabc03d46d0afa7680456cf566,2,74,35172.82,Nonbinary,Yes,9.414665,1,245.175,4969.876754,0,1,1
9462,9463,Z24001,0c353c4b-0393-4120-bec7-560a9bdfaabe,67b69b7583197531278b7c33bae09df9,4,36,97997.05,Male,No,9.3203,2,112.4551,4899.165964,0,0,1
9463,9464,K167525,f90a4f4b-c54a-477d-b9bc-cdb9999b298f,f7a5dc5591a9d73e1360184400d2900f,4,56,51931.3,Male,No,11.56996,1,232.624,5067.734125,0,0,1
9464,9465,S418962,5e89cd88-8629-43c4-b0e1-6820e09525f2,fd710a7b11aa328d780a498828755a8c,1,70,52999.25,Male,No,8.181079,0,184.9715,6048.496879,0,0,1
9465,9466,L533388,86a53336-0b45-40c3-85ad-6b8e3576ffdd,049afac6677ba3ae246a96cbfe283b82,0,37,38197.58,Female,No,7.75943,0,164.9715,6006.148703,1,0,1
9466,9467,Y251641,00e42c12-4737-4ced-ba10-3dd573afa961,79b82e5437449aecb1a588ce6772a472,0,33,15208.9,Male,No,11.43391,2,184.9853,5104.605923,0,0,1
9467,9468,E753547,ee25663d-cbac-4db5-8aa1-1929886c8fd4,02248221db5131def3ce814f37207554,0,66,3789.83,Female,No,10.59431,1,164.9785,6294.844782,1,0,1
9468,9469,U833919,78365f6a-c611-4710-bd02-81bb59d4d78a,20dffd2ee039ed0fd035583104bbb71b,1,65,39445.92,Male,No,9.371171,0,265.147,5128.476246,0,0,1
9469,9470,D725603,6b93fca3-782f-437f-bb25-dc8acc598ea9,7318b794aa8dcaf4c99daa403eabc42d,4,21,10719.01,Female,No,8.474787,0,104.9923,4824.822478,1,0,1
9470,9471,T11756,aa64ea5a-80ea-4949-af29-c0b7810b74f8,202411768b2562c1f3da5c460b6f9aa2,1,39,74220.0,Female,No,11.27164,1,242.6281,4764.450406,1,0,1
9471,9472,M141263,44c1559d-7c3f-427d-8705-f10e5f3c0b85,17280f6b4de67610edd03f9702a1cf74,2,52,16465.53,Male,No,12.74004,0,129.9483,5958.960225,0,0,1
9472,9473,Y702883,ae7b4f97-b282-4126-ae7e-ef6f64364fad,c67e5780a6016e235e7cb8817328b552,7,82,76807.33,Male,No,8.086307,0,204.961,4810.093397,0,0,1
9473,9474,K392319,5b242f3f-a8e5-4c9d-95c1-9db490af2557,ecffa1d6d6bd195557e2a326b82fa5e1,4,72,36886.47,Female,No,13.68737,1,275.1198,5053.249434,1,0,1
9474,9475,N600579,bbfb838f-9376-4648-9f8c-338c21b10ae3,2c4e1bf201b21a29468830f1b124964a,1,76,55843.59,Female,No,8.279436,0,129.9483,5161.60863,1,0,1
9475,9476,U102287,b454d911-062c-483f-a4ea-35e84fd6c45e,594fba184e7a6cd37cb6050d675f3e6e,2,55,16545.07,Male,Yes,13.90412,0,210.1051,4943.554958,0,1,1
9476,9477,F270670,cf64e525-dd9b-4c5e-9359-db8280c704c2,25f6f2eef172bff4c855bbafe75d0d25,0,28,78087.75,Nonbinary,No,11.44544,1,104.9923,6055.61999,0,0,1
9477,9478,Q698456,a290120c-b065-4af0-ae0c-c5ffee772ae3,62fdaac4066de6db117b60299bf3256f,1,34,47077.88,Male,No,10.28962,1,257.6375,6284.948965,0,0,1
9478,9479,I75439,28b5e9bb-dbf2-4abb-853a-2e268547e8a6,3c3be8c46a4257b727f6d4b8c73a253f,0,74,20882.6,Female,No,10.78887,0,119.9897,5116.646122,1,0,1
9479,9480,P558309,8dcf02e5-5db5-45d2-9f22-50a9fe14891c,bb0c0fe5e067095f160f07bed189ff6d,0,81,29711.23,Male,No,12.46556,0,149.9483,5163.277727,0,0,1
9480,9481,Q921359,447028d4-36b8-437d-8539-a012645c97c4,829100e52b95fb308cc330323250a432,0,61,44457.68,Male,No,10.88036,0,127.4601,6000.414945,0,0,1
9481,9482,Y498839,3a718cb6-2426-4602-81cd-4250ddc6b52a,4cf9a1bd740fd00ebf869a80b3f19510,9,39,36072.22,Male,No,4.452309,1,222.6609,6471.718103,0,0,1
9482,9483,U174484,d582dd72-b540-4a6b-8dcc-b58c2a8fae6f,fa9156d82ee4e1182f999fad3d0d69bb,0,18,18703.92,Male,No,9.760517,0,232.652,6745.439598,0,0,1
9483,9484,P242293,842631d0-f8eb-4746-93e2-60332b429648,fb2df35d4fbe3a9697cd79ecdca5f1c7,4,78,13872.89,Female,No,8.20146,0,220.1323,6119.939852,1,0,1
9484,9485,H510824,cbeadd2c-8983-4943-81f3-e7d524959a3c,ce71a1aab31a8e90c16b9fcfd36b2e6a,3,51,75454.23,Female,No,6.579744,1,182.4608,5745.359728,1,0,1
9485,9486,G975600,db83bd23-1d30-4ab4-9001-81ac08305f7e,c44b68ffa62abfefb04721249acf28a6,2,22,57901.36,Male,No,14.69873,0,184.9496,6572.634947,0,0,1
9486,9487,P396177,ccc23856-a4d9-468a-add9-6b4ac5569570,147b34b9b64b883448d984f6d1c66ad5,0,72,82584.2,Male,No,9.282643,0,169.9447,5882.516568,0,0,1
9487,9488,Q246510,d948245e-6a83-423c-8383-b954b7838d52,e0310e5be0a40315fbc2ad68deb943cf,1,83,58733.26,Male,No,10.14357,2,182.4433,6390.767295,0,0,1
9488,9489,Z435629,46823bd0-648c-4d1f-ade9-20609f857379,d279e15b83911b6bccff5beb211c95ba,2,70,17906.48,Female,No,7.283757,0,212.6557,5445.472792,1,0,1
9489,9490,Y482814,aa8dca18-b6ba-43c8-9b87-fed2501df8fa,225a3e38bd66337ae94dedabf92ef5df,1,80,28492.27,Female,No,8.101706,0,114.9509,5233.838265,1,0,1
9490,9491,I880026,42d301ca-cca1-4685-9fdd-65ac7f8ffeee,fe4be14536e7c6a45d9ed8701163cec6,3,69,15885.02,Male,Yes,7.054788,0,235.1555,5921.839604,0,1,1
9491,9492,X545968,5146f6e4-dab0-4356-9b76-c6f19e6435e6,4d1b66c506ab79d9891aaf58613fd371,3,34,34642.75,Male,Yes,10.81203,0,212.6228,4730.05387,0,1,1
9492,9493,T302615,cf490a45-230b-4816-9806-55b4c9ea31c4,7a0a11bc49af811d657e9151b5585a45,1,38,25125.45,Female,Yes,10.522,0,235.1417,5583.899513,1,1,1
9493,9494,L296155,356ce2d0-2ff1-4ce1-acac-d3731d4f2fa0,5d1bf1b5d4a81d6695c0909c0b1b18b4,0,72,42723.32,Male,No,14.7506,0,147.4738,4752.863118,0,0,1
9494,9495,P569056,5a79263a-5968-4d80-9f8a-4343ff8194f6,7536937c224b740aad0da2303c2e1e47,8,45,13399.38,Female,No,8.986845,0,117.4835,6378.988565,1,0,1
9495,9496,R931562,a42387a0-3108-470e-8fad-5d16b298b6ca,a446a64a98d6c999e93cd9aa74412edd,3,83,45244.55,Male,No,10.30218,1,192.4404,5857.937007,0,0,1
9496,9497,R22735,a4949a7b-321f-4592-9ab3-af1682a3fbce,c2cb370a8ecc86cd8839c5e1c6f15f1d,0,88,20845.55,Male,No,8.162504,0,167.4564,3643.379954,0,0,1
9497,9498,H131682,f048081e-a851-4321-806a-02582068d6d7,0b2765ea786a74348abc8b8859149c0d,0,30,74742.53,Female,No,10.0151,0,194.9581,5071.720337,1,0,1
9498,9499,Y916459,b8c07b54-908a-4ff1-8c27-0e3850cb4c6e,8e99aa64aa737e75ec0a2556e8a0dc69,4,36,5951.1,Nonbinary,No,5.72361,0,217.4702,5444.825706,0,0,1
9499,9500,E943977,24ed7e94-516f-4ac6-b4c9-31877edc5e12,1f7ab117497b682fe322a0af8827b3a4,0,67,46323.88,Female,No,14.20174,1,169.9447,4422.020076,1,0,1
9500,9501,D46232,b5c1eeb8-ae54-4e11-8635-af049020aea5,4d8401abe7d2258c568482437567279e,0,37,72185.15,Female,No,5.15128,0,172.4441,6101.79747,1,0,1
9501,9502,Z210341,e4fddd24-d302-4b29-ab06-eca4913d3278,eb0d7d5c0df27504a88ad609eb5ade76,0,67,37460.94,Female,No,6.05702,1,204.9634,5749.199161,1,0,1
9502,9503,E643429,8ce27b4c-9c00-4660-a007-aaf62b1ae17c,26738b73f0b9ab8d5edf394bb0f2009d,2,32,10570.54,Female,Yes,9.554385,0,255.1372,6406.812827,1,1,1
9503,9504,U207175,ea9242a5-0cca-4916-b3e2-3f8aeac9e242,c52b04efd00ebdbe1d8d442ad6fb9eec,0,40,50455.61,Female,No,9.329676,0,142.4526,5893.413959,1,0,1
9504,9505,G294682,d0353602-047e-4924-9dc6-0be0b78d66bf,ed24eae152533d35b201c2265c44f694,3,84,22688.87,Male,No,7.670802,0,129.9926,5640.220209,0,0,1
9505,9506,F38173,9d6b0131-54bd-4aea-b778-47fc8819ca34,00e489d0736941415115f9bee6d4f7a0,2,66,97499.39,Female,No,10.90873,0,125.0073,4535.472251,1,0,1
9506,9507,C621959,10d33b38-f35e-4dbd-92d3-a63c7d6c905e,0e78d43720c976ee88b9907278b760ff,0,79,56271.7,Male,No,4.19326,1,139.9568,5539.851767,0,0,1
9507,9508,W269029,4e6d3eff-da0b-4986-befd-543ceb0ab8bc,48f4a789328702b8a10de3fcdf2fcb10,1,85,58485.86,Male,No,9.208571,0,204.9634,4364.211589,0,0,1
9508,9509,F149086,0c17e8b7-e721-466f-8b8d-088e74017f8a,7c140100a4fcc712db0ca4fd915794eb,4,36,31975.58,Female,No,13.92475,1,212.6415,5702.76012,1,0,1
9509,9510,E404310,d764876a-d69b-4336-9fa9-32efe73db7c0,b0abdd50a0a8f495a283f14603fdb688,1,44,20943.07,Female,No,10.81583,0,142.5007,5084.625994,1,0,1
9510,9511,S291778,06a33656-78ce-4fe1-bf05-b62484f33c32,9ff41ae6fbef513e19e0a2f94c4cda4e,1,30,52859.9,Male,No,10.78449,1,169.9447,5573.580119,0,0,1
9511,9512,E448287,ccc3d513-e8b1-48b9-82a9-c5a80098a02b,c6006bed2eba7e72a9013e2d63295779,2,27,9373.48,Male,No,11.28199,0,127.4738,5910.676012,0,0,1
9512,9513,C137438,5b8e14b6-170a-4193-a53d-3f563449e416,2e2d1c82aa2fb8d46fa7f208c06ed189,3,68,41508.2,Male,No,7.763803,0,169.9378,5953.612372,0,0,1
9513,9514,L32467,fad6faff-ab9d-4758-a89d-a91ac9cff76b,5b6c205e9b63c2c32971986924c48c97,2,62,27419.68,Male,No,11.95052,1,187.6422,4479.265023,0,0,1
9514,9515,L663344,64033f10-2d1b-4fab-8af7-0058a672e210,9897272a35a68e50c1571a04b0e45685,0,38,13133.52,Male,No,8.489095,1,104.9629,5084.758938,0,0,1
9515,9516,W682255,020db445-7627-49ee-9e54-ecb78ed12b41,fad39cc7e65ef243e5d9a78e29afd399,2,31,11730.68,Female,No,7.049572,2,184.967,5758.699624,1,0,1
9516,9517,R370396,5933b3ed-7cae-4528-bfb0-4563b17c5260,7b4fe99810f74fc934049e49e38d9230,1,38,30926.53,Male,No,9.154382,1,169.9741,4305.698234,0,0,1
9517,9518,R895680,18084e7e-0de8-4448-b96e-8cda0535ade6,577e8ed43cad380cc177ace88c66d215,0,54,26701.99,Female,No,8.275925,0,230.1051,5031.554237,1,0,1
9518,9519,W151148,e2e6569c-0e9e-4276-954c-c1371340d065,cf76b206f21c902b106653a077b455e6,4,84,45301.1,Male,No,8.898125,1,182.49,5998.639237,0,0,1
9519,9520,Q550105,b4d85d81-dd90-43e3-b0bd-48e317cc2bb9,e84b83520397ddc62bd3dac5e2478121,2,67,64695.35,Female,No,11.79061,2,162.4713,5507.943409,1,0,1
9520,9521,H33347,07af7510-365f-41c0-ba19-3cc1d8a0e498,3c457c10874aa3e3068dca1bdb196ed1,1,52,18846.68,Male,No,11.51417,0,147.4783,5730.642149,0,0,1
9521,9522,G505754,83123c32-9655-43b0-a039-a467ad2378be,aa39d9c57d02c61d1584ace1b3254198,4,74,29495.88,Female,No,6.426418,0,159.983,6059.960875,1,0,1
9522,9523,X31491,e561fe09-47dd-4342-b4ba-e612917a7406,a5f3626688960c34bd9891e942e48ae2,0,71,20168.84,Female,No,11.6179,0,275.1198,5498.125633,1,0,1
9523,9524,K300646,4aa93c01-5ceb-484c-8799-26ac1966b0f8,da9460222c2bce00f32aa0d0cc522937,9,76,13088.68,Male,No,7.586747,1,202.6362,6099.843568,0,0,1
9524,9525,T465359,c65febbc-d271-40b3-bd7b-23470dbec1ee,cfa3decf679b9bfa3e1c2e735b1e2789,5,55,24408.14,Male,No,11.71731,1,242.6281,6361.936513,0,0,1
9525,9526,I325199,679143aa-321c-4222-b2f9-c8cf2f0a21d5,6036889313729985bc5ef6b5dc565427,0,27,5062.75,Male,No,7.117576,0,149.9915,5447.398068,0,0,1
9526,9527,S795871,e1780cd3-f2c4-450d-a75a-4996b4d17d08,01097068630a3622374f086ef32a84e3,2,88,81187.28,Female,No,6.74053,1,149.9621,3954.170646,1,0,1
9527,9528,S376125,9f87180d-1145-4b3a-b7ff-862e3571b90c,f6643691f5c132fe93d5ad7e4c17a714,3,25,35159.56,Male,No,9.592787,0,197.4945,5949.914693,0,0,1
9528,9529,U418693,22579943-086f-4f49-8307-d6b88fe86494,d49f5646e4fd4a15594f668f8e16817c,5,85,11700.78,Male,No,6.78886,0,277.6513,5931.842515,0,0,1
9529,9530,B406551,59dc1314-deda-4d1a-8627-236a88a821b2,fc240ff04b8eeaac63cf9e7c41c82d61,3,52,20845.37,Female,No,9.447473,0,127.4586,6136.653635,1,0,1
9530,9531,X732952,dc5ca83a-7c58-4ad9-88df-bee08b9c0fe7,58285f456900155a240df96686a4c7aa,3,78,60088.68,Female,No,13.26825,0,207.6094,5921.501848,1,0,1
9531,9532,A647291,c65b440c-897d-4cbe-8c0d-f6410b9c6e55,18a909293690014e43e4173bf6413f7e,1,68,26983.6,Female,No,10.38436,2,214.9663,4670.326557,1,0,1
9532,9533,Y605585,887bf9ab-49dd-4b98-a1ab-d9561fddddd4,5957f92c5dbe8cc0683a77732be4b485,1,69,35405.96,Male,No,13.38037,0,142.4713,6412.993801,0,0,1
9533,9534,P497869,25b691ff-23b3-4810-8deb-92b96d80afd7,9c6593668d917fefef2bb46d48186cfe,3,55,11203.52,Male,No,12.91539,1,117.4858,5623.802264,0,0,1
9534,9535,X285403,5b8c1a9c-8aa3-4fa3-96d9-c628073aa9f3,c240610763cee059f4a697d0d4ebc072,1,24,10927.09,Male,No,5.073443,0,160.0122,5218.302234,0,0,1
9535,9536,Q644455,ab5196e8-58a6-4711-a917-9fb469f3202e,dcd9d0ee77941a3c953f374baa913284,0,58,58106.82,Male,No,11.56473,0,130.0244,5878.395212,0,0,1
9536,9537,O347979,2706a42a-f474-4b9a-b9be-09e61ecfdf96,c20a9f17d1638aee4998feb4062b0ba1,0,46,7563.51,Male,No,11.22831,0,187.656,6139.695302,0,0,1
9537,9538,Y113488,c6fb3371-4910-4e18-9f12-e99db880c009,a594aac54752b91b9fb36306fcde812e,3,87,27817.23,Male,No,9.702296,0,117.4872,5375.881358,0,0,1
9538,9539,B442664,85f2fc20-416d-442b-b244-f2790eefe916,06634c41ca7d84ff485e1988b3ba726d,1,35,26501.33,Female,No,11.85362,0,159.965,4933.193936,1,0,1
9539,9540,F390846,bce61815-f878-47a8-ad87-d84bd47e1fa2,3b0ef5a475578cd5338566685dee9076,1,42,11472.98,Nonbinary,No,8.031817,0,139.9568,5748.620529,0,0,1
9540,9541,J584243,cbb28761-2429-42cb-a461-8ce3ce1d426c,b717f9d9cb41ad669bd3bbdadecf69d3,0,27,21569.07,Female,No,9.605943,1,164.9853,5881.611846,1,0,1
9541,9542,H773690,bffcd704-c478-47d6-a9e6-53ff749e88e2,03ada986d000214fc82b16339532fe40,1,71,20117.04,Male,No,5.81173,0,104.9643,4782.774479,0,0,1
9542,9543,C534801,e48c5a5d-8b32-4c66-a525-b2bbc6370eb1,f49c3354b648ccda0a5ac10a4d183ccb,3,56,37849.41,Female,No,7.831325,0,127.4586,5420.694461,1,0,1
9543,9544,Z462095,c16210d3-e3b4-4cdc-b2c7-1d0c085942bf,98dc57f1f3dadbec3a87afe33281cab0,4,80,102633.9,Female,No,10.66271,1,127.4958,4836.771242,1,0,1
9544,9545,C744511,65091d13-31b2-4c1e-9563-a6368976b860,bc77a6977da186a3f9e3a1fa50f9df40,1,63,33126.69,Male,Yes,12.27148,1,237.6549,6074.154988,0,1,1
9545,9546,T997038,1287eea1-0587-44ea-bada-b7d2a58ea77f,62d3d0daa025c46af84b66f04d5fff2e,3,80,5307.89,Male,No,12.38166,2,184.9496,5011.208685,0,0,1
9546,9547,A651095,abf41bf5-f2f6-4a06-9e9c-78e0c68c015b,182192453eda8f94e26329d5541919eb,7,25,84285.17,Female,No,8.937648,0,117.4686,5490.224221,1,0,1
9547,9548,E542197,508b18d0-dd74-4fea-bdfc-235a69865bbe,a54274eeda7a108d793c0b1c94aeb8f5,3,23,45647.43,Nonbinary,No,8.773331,0,137.5165,3406.934201,0,0,1
9548,9549,V977643,fa82ab4e-ef53-470d-90b1-5a8e8c28753a,eb456e006165e30078813665d77462a4,2,39,48000.03,Male,No,9.111045,0,172.4441,4366.897142,0,0,1
9549,9550,W25766,bf65df9c-2283-4b73-bce3-0d87535c93d0,2951c7cfce68bc82b449c1b2fbf13fb3,2,78,9901.54,Female,Yes,10.1399,1,172.4624,5978.105413,1,1,1
9550,9551,L804972,32cc1bcc-2579-4bb5-b9c3-21cbf4813170,0d8548cc06c9a376433ea3b272dc7b4d,3,53,17580.02,Female,No,8.689682,0,92.45514,5790.905465,1,0,1
9551,9552,M959689,68611d6f-4e97-4cca-b24a-43298bad7665,202febe3898feec99f25f1102e5f9131,6,66,7266.18,Male,No,12.87836,1,164.9889,5977.806518,0,0,1
9552,9553,R800834,e10ecbbb-a4f9-4f1c-8aeb-db5cbfcc4e4d,d9627f32368408a1355057ca65c08381,0,27,85299.46,Female,No,12.27234,0,162.4526,5880.677411,1,0,1
9553,9554,C690204,322338cf-da7e-45ba-81dd-87c1e3972c26,11b907db534c95a75ea1d1761137ab27,1,39,20396.58,Female,No,5.461552,0,159.9349,5926.831312,1,0,1
9554,9555,L698060,d8aa4b58-02cc-472d-8aa8-b4c2e7c48d63,faef74870e801ef46fe39a2053c8cac9,0,22,95374.34,Female,No,6.755865,1,235.1555,6631.578565,1,0,1
9555,9556,C984974,f7c67af2-be70-4b0f-881a-427c7ac3111b,de6387cd6fcd6f7c0f95baabf5c0a4b5,2,36,13561.91,Female,No,6.691445,0,147.4421,4655.255882,1,0,1
9556,9557,Z866570,b58ed466-90ce-4f09-89ca-2ba57b2b45ee,8e68d6a9a42c9f6b112b71dda9957788,3,51,29258.96,Male,No,8.898731,0,159.965,5923.027721,0,0,1
9557,9558,K231582,f243d2ac-ca56-4f05-aee3-8d505ffb0234,2b8e10395921a8754210ccb2645c72f9,0,34,99071.31,Female,No,4.725514,1,104.9643,5420.429624,1,0,1
9558,9559,O551817,5a0191e6-1023-4155-afd2-eb58eb48edfb,d9f39533df37936836eae3a0c91d21ba,4,59,59794.64,Female,No,4.836911,0,144.9889,5838.500288,1,0,1
9559,9560,I226062,3ae244c0-fb66-4d2f-8f28-2c5280a458ad,68a4123e40eda73d1ec7e73ef1ac1756,0,56,40426.46,Male,No,8.178866,1,172.4404,5395.692973,0,0,1
9560,9561,Y999795,d35d149b-90b9-4f98-a718-cda242c84c24,56d82c837d8d4588cf63de5bdad5555a,1,34,11872.63,Female,No,8.819943,2,197.4725,6312.284353,1,0,1
9561,9562,F559922,80f2bc51-0073-4670-b089-a165ab91df3e,15e6cea17dce53dc681ac433bbd25c2d,2,43,47875.88,Female,Yes,13.32245,0,225.132,5703.524705,1,1,1
9562,9563,S316458,0a8ed9f9-4fb7-452f-a258-6b5b38d97431,676b3886831c6372012863b8905aa068,1,61,32418.66,Male,No,4.788896,1,265.1283,6209.349746,0,0,1
9563,9564,B677068,4c22c533-6395-4e3f-b5ba-59e0bdda8abf,a020ec9d5da2d2d1c3c9621ecb90d523,1,53,6148.24,Nonbinary,No,11.49056,1,147.4783,4579.594851,0,0,1
9564,9565,A67068,22fcd9e1-36b8-4c68-bc85-a6cbb97e79c7,c2999d4b2a06c82baeb29526d7668e4e,3,23,30689.2,Male,No,8.26303,1,117.4392,5736.046673,0,0,1
9565,9566,P532607,54e83be0-0ca0-46f1-b126-a9e35632d416,cb7dd734decaacbff654e4e5950c319f,3,42,11319.45,Female,No,7.60487,0,184.967,5491.9286,1,0,1
9566,9567,K935491,d9b81a05-85eb-47c9-bc2e-9991148baf0f,908e465ba17b909ada0d1d06388e9398,0,70,18840.87,Female,No,7.544732,0,172.4742,5416.863521,1,0,1
9567,9568,C555531,318f0a7c-3652-4dea-b354-26d0175bd26d,9b27c232f8fd25aa0a6f2032e6e218f2,0,37,40907.98,Male,No,14.87917,0,169.9928,4316.799528,0,0,1
9568,9569,L417231,69315f47-ef82-455a-99f6-4d9b202429d5,52032a36795f9c0556f927d366dca75d,2,63,15201.62,Male,No,7.903037,1,147.4601,4424.978903,0,0,1
9569,9570,N681983,80b213f5-8d4f-47d8-a31d-35f42bdb92bc,4a55a5d97905ca12372c5fd78a445160,1,69,55779.85,Female,No,9.273413,0,149.9378,4474.612868,1,0,1
9570,9571,O392580,bcbb2cca-e51a-4f27-9f8f-b68c94226302,39997c17ca6c1b99ee7278615b375357,7,62,42608.15,Female,No,15.91261,1,117.4686,6592.008568,1,0,1
9571,9572,X172041,1efe1bd1-88df-48ba-b90e-f68f19c32f20,7e7ac1e853393d9d0b9ffcad5d3d1a53,4,55,44717.94,Female,No,8.318141,0,159.9656,5165.862705,1,0,1
9572,9573,O587608,a55cb567-76cb-4aa5-89cb-e611caed9186,35027a7ba325d769a5ee4a3e5b873411,6,85,51302.57,Female,No,9.854252,0,172.4885,6072.286168,1,0,1
9573,9574,K548677,46bb43f8-82c7-4564-9767-deb103f9d206,f5681c7dfe6bcde99981809430bf15d9,1,61,21804.87,Male,No,13.81801,0,142.4855,5431.697734,0,0,1
9574,9575,E305140,068f1b6e-8f05-4aac-a987-8daae562e590,c0ec0a2ce12748f942234875bee8b444,0,57,79842.59,Male,No,13.85387,0,174.9768,4109.749539,0,0,1
9575,9576,D481847,db8781ff-d5bd-4210-a5d7-372c2d0455f2,dc9cd9761bbe3f600c4db666f337e3cf,5,75,32800.57,Female,No,12.94343,1,172.4404,6356.496066,1,0,1
9576,9577,Y505439,092b6a5e-ea67-4cd1-8e23-cd118d5b065f,af386cc17dcfcc0ba0d3bdc56d538deb,1,64,18435.93,Male,No,13.10254,0,149.9778,5275.613898,0,0,1
9577,9578,N161747,831fe948-65b0-48ce-9265-cd2a2eedb199,ddafa4d7b2bf5e07b8dfc386d43862ec,1,46,38631.12,Female,No,11.1218,0,169.9378,4716.874438,1,0,1
9578,9579,E135976,db99a109-c4ec-49d2-89c9-2fc96b081b74,d739e800fb7207852823f3e2df6e3844,2,51,48667.37,Female,No,9.25525,0,159.9656,5772.977508,1,0,1
9579,9580,G868055,1401ba42-fb2d-473b-bada-85fd328cbc23,6078794b9c1f951c517d497fa1efb6b6,0,33,49464.15,Female,No,6.32828,0,172.4705,6073.965344,1,0,1
9580,9581,O877070,27dc20f0-25a7-4c45-9470-8b4fe793d93c,6a6489948d0aaf037a7c074505b2b9ba,0,44,25727.59,Female,No,13.83786,0,162.4713,5757.58642,1,0,1
9581,9582,R241100,a19c9080-2238-4fc6-a784-1ac5fd120a14,a6a243ad1129fe66d106cd7664cd3b2f,1,60,15148.5,Male,No,8.296729,1,159.965,5621.504803,0,0,1
9582,9583,T885233,8a7ace31-c1d0-4309-9510-cb45893ce9be,af7a151f5ac2be223da5ab2687feab54,3,19,18378.44,Female,No,11.20322,0,137.4392,3600.119372,1,0,1
9583,9584,B146281,e46ac4b2-4a9e-4165-973a-6957c7a3d9cd,875e00eb929ddfcbd2bfa5f7e6d198ac,1,81,28781.12,Male,No,9.878807,3,147.4564,5695.835152,0,0,1
9584,9585,X345073,dbe1f42b-ed71-43cd-9bb1-19b9280f27c7,3c494c1ebb5089756b424f6ec10a3faa,0,54,30622.68,Female,No,13.75813,0,179.9794,5426.490073,1,0,1
9585,9586,U638010,3fc4102c-7708-4b37-8b67-8852407c2a0f,27d0f1951e418a09c89e41ec5cf90160,10,24,3127.53,Female,No,10.21124,2,114.9658,6391.664046,1,0,1
